fare_amount,pickup_longitude,pickup_latitude,passenger_count,hour,day,month,season,cluster
9.7,-73.953367,40.775403,1.0,10,2,10,autumn,6
32.9,-74.006427,40.741673,1.0,3,2,6,summer,6
13.5,-73.987923,40.743417,1.0,8,0,5,spring,6
5.7,-73.980449,40.74532,1.0,21,2,4,spring,6
6.9,-73.95594399999999,40.779308,1.0,19,0,1,winter,6
8.0,-73.990725,40.733617,2.0,23,5,1,winter,6
15.5,-73.98966899999999,40.769713,1.0,14,0,11,autumn,6
13.4,-74.004288,40.742579,2.0,0,6,1,winter,6
5.0,-73.976535,40.750782,1.0,21,6,1,winter,6
20.1,-73.991295,40.74487,1.0,22,2,12,winter,6
6.9,-73.98353,40.725877,2.0,10,2,7,summer,6
14.5,-73.989083,40.71867,1.0,0,6,11,autumn,6
10.0,-73.956017,40.767337,1.0,9,5,9,autumn,6
13.3,-73.945881,40.745533,2.0,16,6,2,winter,1
6.5,-73.949465,40.780927,1.0,12,3,7,summer,6
19.0,-73.97118,40.758057,1.0,18,1,12,winter,6
14.5,-74.007752,40.711555,2.0,15,4,2,winter,6
15.0,-73.99153000000001,40.75979,1.0,0,3,12,winter,6
11.0,-73.954207,40.784621,1.0,10,4,12,winter,6
6.1,-73.99211700000001,40.754018,1.0,23,5,2,winter,6
4.5,-73.993802,40.728577,1.0,1,0,8,summer,6
5.7,-73.994647,40.750495,1.0,7,5,9,autumn,6
9.5,-74.014535,40.716854,1.0,9,1,9,autumn,6
11.0,-73.994815,40.736512,1.0,17,2,11,autumn,6
14.9,-74.001287,40.739483,1.0,17,1,8,summer,6
4.5,-73.990593,40.686922,1.0,0,0,9,autumn,2
8.9,-73.990926,40.733387,1.0,22,4,9,autumn,6
6.9,-74.004063,40.725723,1.0,13,2,7,summer,6
12.9,-73.952752,40.768297,1.0,15,5,8,summer,6
4.9,-73.955038,40.787663,1.0,12,3,1,winter,6
7.3,-73.988787,40.757787,1.0,18,0,10,autumn,6
6.5,-73.954672,40.777875,1.0,15,1,1,winter,6
5.5,-74.004269,40.712583,1.0,13,6,12,winter,6
7.5,-73.97047099999999,40.78896,3.0,13,4,7,summer,6
10.0,-73.978402,40.756122,1.0,14,1,2,winter,6
6.9,-73.980563,40.730492,1.0,15,0,12,winter,6
3.7,-73.942082,40.7511,1.0,11,3,5,spring,1
5.3,-73.98558,40.768192,1.0,5,5,8,summer,6
5.0,-73.98997299999999,40.760664,1.0,19,1,4,spring,6
9.0,-73.982568,40.75072,2.0,14,5,3,spring,6
6.9,-73.972166,40.746515,1.0,9,1,4,spring,6
7.5,-73.976072,40.78837,1.0,13,3,10,autumn,6
4.9,-73.976248,40.739967,1.0,20,0,6,summer,6
4.1,-73.960328,40.758063,1.0,9,5,3,spring,6
15.7,-73.96226999999999,40.754672,1.0,11,3,4,spring,6
12.0,-73.95790100097656,40.77911376953125,1.0,11,1,5,spring,6
5.7,-73.969645,40.7567,1.0,21,5,3,spring,6
10.0,-73.982189,40.776851,1.0,18,4,3,spring,6
8.0,-73.96410999999999,40.756122,2.0,8,4,8,summer,6
6.5,-73.984112,40.721705,1.0,14,4,9,autumn,6
20.9,-73.971152,40.76087,1.0,17,6,1,winter,6
4.1,-73.96181700000001,40.771225,1.0,5,0,9,autumn,6
4.0,-73.981748,40.764155,1.0,0,3,10,autumn,6
6.1,-73.975663,40.748923,5.0,13,0,10,autumn,6
6.1,-73.99104,40.756075,2.0,20,1,5,spring,6
7.0,-73.958347,40.781485,1.0,10,3,5,spring,6
6.9,-73.954977,40.780262,1.0,7,0,10,autumn,6
4.9,-73.989143211119,40.736314894326,1.0,23,4,2,winter,6
8.0,-73.98829650878906,40.72014999389648,2.0,3,5,6,summer,6
4.9,-73.97304,40.747663,1.0,17,4,12,winter,6
6.5,-73.94358299999999,40.795963,1.0,20,6,1,winter,6
24.0,-73.989637,40.701717,1.0,8,0,4,spring,2
11.5,-73.98625,40.747659000000006,2.0,8,4,2,winter,6
7.7,-73.955795,40.778678,1.0,19,1,6,summer,6
11.4,-73.951658,40.786223,1.0,21,6,1,winter,6
7.3,-73.97705500000001,40.726551,2.0,21,6,6,summer,6
18.1,-73.969841,40.75855,1.0,21,2,1,winter,6
4.5,-73.97452,40.764892,1.0,22,6,8,summer,6
4.5,-73.98088299999999,40.775735,1.0,17,2,4,spring,6
7.7,-74.005629,40.738065,1.0,13,6,2,winter,6
4.9,-73.957435,40.765903,2.0,9,4,7,summer,6
6.5,-73.984252,40.757985,1.0,20,2,3,spring,6
9.5,-73.969962,40.760145,1.0,10,1,9,autumn,6
6.1,-73.980153,40.766233,1.0,11,5,10,autumn,6
8.0,-73.982212,40.773982,1.0,14,3,3,spring,6
19.0,-74.01498000000001,40.709042,1.0,6,3,4,spring,6
5.7,-73.97725799999999,40.774566,1.0,12,2,9,autumn,6
10.5,-73.989052,40.75843,1.0,17,1,6,summer,6
15.3,-73.990553,40.756005,5.0,23,1,5,spring,6
6.1,-74.003292,40.722788,1.0,0,2,7,summer,6
3.3,-73.963053,40.774778000000005,1.0,20,0,8,summer,6
12.5,-73.93340301513672,40.80289459228516,1.0,1,5,3,spring,6
11.7,-74.005346,40.741040000000005,1.0,15,0,5,spring,6
12.0,-73.99654,40.747832,1.0,10,1,8,summer,6
9.0,-74.00830699999999,40.740405,6.0,0,4,9,autumn,6
3.7,-73.99216,40.746598,5.0,18,0,8,summer,6
4.9,-73.95739,40.718095,5.0,0,2,10,autumn,5
4.1,-73.95078199999999,40.770955,1.0,2,2,8,summer,6
11.0,-73.94941999999999,40.77295,1.0,18,0,6,summer,6
10.5,-74.00617700000001,40.737516,2.0,19,2,11,autumn,6
16.0,-73.95985412597656,40.71083831787109,1.0,8,0,6,summer,5
8.1,-73.956547,40.787123,5.0,8,4,2,winter,6
7.3,-73.996016,40.732805,1.0,14,3,9,autumn,6
7.5,-73.99360300000001,40.75187,1.0,0,4,8,summer,6
5.3,-73.995988,40.724465,1.0,14,4,12,winter,6
3.5,-73.98366,40.721512,1.0,2,5,4,spring,6
7.0,-73.978755,40.757017,5.0,11,5,1,winter,6
16.9,-73.989391,40.730371000000005,1.0,22,4,8,summer,6
4.1,-73.973975,40.749707,1.0,6,3,4,spring,6
6.1,-73.989847,40.752035,1.0,16,0,8,summer,6
9.7,-73.972217,40.759612,2.0,21,2,9,autumn,6
13.0,-73.977277,40.751481,1.0,23,3,10,autumn,6
8.1,-74.008234,40.738062,1.0,10,3,4,spring,6
9.7,-73.978453,40.785749,1.0,12,3,2,winter,6
9.5,-73.966705,40.756602,2.0,18,4,6,summer,6
7.5,-74.003982,40.747667,1.0,9,2,11,autumn,6
4.5,-73.963272,40.765918,2.0,11,6,3,spring,6
7.7,-73.98191700000001,40.766905,1.0,11,0,4,spring,6
5.7,-73.98203199999999,40.768198,5.0,21,3,11,autumn,6
11.3,-73.998547,40.734767,1.0,9,3,11,autumn,6
8.9,-73.974172,40.757123,1.0,12,4,3,spring,6
6.1,-73.975707,40.787985,5.0,10,5,5,spring,6
14.5,-73.99025400000001,40.75142,1.0,16,1,6,summer,6
5.3,-73.973117,40.744363,4.0,17,4,4,spring,6
9.0,-73.97534300000001,40.745967,1.0,18,0,12,winter,6
7.0,-73.97336800000001,40.755076,1.0,1,5,9,autumn,6
21.3,-73.99985,40.723597,2.0,22,4,1,winter,6
3.7,-73.955042,40.788593,1.0,7,0,10,autumn,6
4.0,-73.965369,40.771743,1.0,19,0,4,spring,6
6.0,-73.992755,40.730085,1.0,14,6,10,autumn,6
6.5,-73.997879,40.736579,1.0,10,0,6,summer,6
3.3,-73.972308,40.754423,1.0,11,1,6,summer,6
9.5,-73.977471,40.776908,1.0,16,1,5,spring,6
10.1,-73.980001,40.730356,1.0,5,2,4,spring,6
5.3,-73.959677,40.78246,5.0,16,2,3,spring,6
4.1,-73.972307,40.791417,1.0,13,1,9,autumn,6
12.9,-74.00875,40.725903,1.0,1,6,7,summer,6
6.9,-73.990658,40.740135,1.0,17,1,9,autumn,6
17.7,-73.993987,40.751618,2.0,15,5,4,spring,6
7.5,-73.987668,40.755437,1.0,19,6,11,autumn,6
4.9,-73.990328,40.745948,1.0,2,6,3,spring,6
49.8,-73.788585,40.641927,1.0,15,6,7,summer,0
13.5,-73.990148,40.76566,1.0,14,6,10,autumn,6
9.0,-73.983535,40.747037,1.0,16,5,9,autumn,6
10.5,-73.991737,40.754078,3.0,15,1,11,autumn,6
7.5,-73.991612,40.739342,1.0,14,6,3,spring,6
4.9,-73.991985,40.770688,1.0,10,1,3,spring,6
8.0,-73.99141999999999,40.770164,1.0,19,2,7,summer,6
5.3,-73.993183,40.721833,6.0,3,5,6,summer,6
15.0,-73.873115,40.774035,1.0,7,2,1,winter,3
12.9,-74.009075,40.710855,1.0,18,5,11,autumn,6
14.5,-73.923912,40.743967,5.0,11,2,8,summer,1
10.1,-73.995774,40.754083,1.0,8,3,8,summer,6
13.7,-73.98482299999999,40.732603000000005,1.0,4,6,3,spring,6
4.9,-73.974192,40.742895,5.0,16,4,11,autumn,6
6.1,-74.005193,40.740714,1.0,4,6,12,winter,6
3.3,-73.969684,40.75678,1.0,8,2,5,spring,6
7.5,-73.996607,40.738782,1.0,21,3,5,spring,6
6.1,-73.975603,40.781688,1.0,3,3,11,autumn,6
9.3,-73.98948299999999,40.720613,1.0,0,4,7,summer,6
11.0,-73.990845,40.770136,1.0,18,1,9,autumn,6
3.5,-73.963512,40.774297,1.0,23,4,4,spring,6
7.0,-73.971515,40.758712,3.0,18,4,1,winter,6
11.3,-73.982175,40.766623,5.0,14,4,9,autumn,6
8.5,-73.99149200000001,40.75031,1.0,9,6,3,spring,6
5.5,-73.962158,40.779055,4.0,14,6,12,winter,6
3.7,-73.94187,40.754477,1.0,23,1,5,spring,1
10.0,-73.986352,40.738427,1.0,19,6,7,summer,6
26.5,-73.870835,40.773687,1.0,23,5,12,winter,3
4.5,-73.9488,40.781645000000005,1.0,12,1,8,summer,6
11.5,-73.987877,40.724082,1.0,4,6,10,autumn,6
3.3,-73.993128,40.729987,1.0,18,1,12,winter,6
4.1,-73.973584,40.784678,1.0,9,0,3,spring,6
6.5,-73.975757,40.749142,1.0,12,5,7,summer,6
49.8,-73.983027,40.761893,3.0,6,1,2,winter,6
6.1,-73.98530699999999,40.744562,5.0,11,1,9,autumn,6
5.3,-73.929419,40.767999,1.0,6,5,1,winter,1
4.1,-73.96036,40.770123,2.0,14,4,11,autumn,6
10.5,-73.94573000000001,40.773602,1.0,13,6,1,winter,6
14.1,-73.979873,40.775892,5.0,18,0,10,autumn,6
7.5,-73.99138641357422,40.74467849731445,1.0,13,3,1,winter,6
18.1,-73.979389,40.783755,1.0,16,5,4,spring,6
27.33,-73.873122,40.774167,1.0,2,4,4,spring,3
10.1,-73.99295699999999,40.752927,1.0,13,5,10,autumn,6
4.5,-74.006826,40.739838,1.0,21,6,4,spring,6
29.0,-74.00547790527344,40.74080276489258,5.0,21,4,3,spring,6
12.5,-73.98754119873048,40.75020599365234,1.0,11,2,4,spring,6
5.0,-73.98323822021484,40.78099822998047,2.0,10,3,1,winter,6
7.0,-73.99385500000001,40.74589,1.0,19,1,9,autumn,6
6.5,-73.98312,40.730506,1.0,10,0,10,autumn,6
6.5,-73.98183,40.728432,1.0,18,0,6,summer,6
4.5,-74.00039100000001,40.732408,1.0,6,0,6,summer,6
12.5,-73.976235,40.744432,1.0,15,1,7,summer,6
6.9,-73.972325,40.756797,2.0,23,2,8,summer,6
7.3,-73.987255,40.741929,2.0,15,4,7,summer,6
9.3,-74.000353,40.737872,1.0,12,2,7,summer,6
21.7,-73.873008,40.774178000000006,1.0,17,6,6,summer,3
7.3,-73.990127,40.751739,1.0,6,4,9,autumn,6
7.0,-73.98259,40.774134,1.0,9,2,10,autumn,6
4.9,-73.973248,40.752581,3.0,2,5,7,summer,6
6.5,-73.98560400000001,40.744191,4.0,4,6,12,winter,6
4.0,-73.982068,40.773312,2.0,19,5,1,winter,6
7.5,-73.967262,40.769127000000005,1.0,14,0,10,autumn,6
5.0,-73.974665,40.759547,1.0,1,3,5,spring,6
6.5,-73.93669799999999,40.748142,1.0,0,5,1,winter,1
57.33,-73.781052,40.645058,1.0,15,2,2,winter,0
14.9,-74.007008,40.703972,1.0,20,6,2,winter,6
8.5,-73.9605941772461,40.77267837524415,4.0,15,3,1,winter,6
7.3,-73.998645,40.760435,3.0,19,2,8,summer,6
10.1,-73.99860600000001,40.735072,1.0,8,1,1,winter,6
52.0,-73.99433898925781,40.72464370727539,1.0,6,3,6,summer,6
19.7,-74.00265,40.734099,2.0,22,1,5,spring,6
5.7,-73.993522,40.724545,5.0,16,5,3,spring,6
5.7,-73.96068199999999,40.766227,1.0,8,3,2,winter,6
25.0,-73.94507800000001,40.800186,1.0,11,4,2,winter,6
8.9,-74.005666,40.73813,2.0,0,6,9,autumn,6
12.5,-73.952652,40.768252,6.0,17,3,10,autumn,6
57.33,-73.789922,40.642827,1.0,21,3,11,autumn,0
6.5,-73.98016199999999,40.760695,3.0,2,0,9,autumn,6
6.0,-73.962092,40.768122,6.0,8,4,1,winter,6
11.5,-73.991105,40.740647,1.0,14,1,3,spring,6
7.3,-73.98366,40.773713,4.0,22,5,1,winter,6
4.5,-73.984415,40.750786,1.0,20,2,3,spring,6
13.0,-74.01408,40.709622,6.0,16,2,5,spring,6
4.0,-73.9827880859375,40.75161743164063,1.0,23,1,4,spring,6
10.5,-73.97859954833984,40.74099349975585,5.0,19,2,5,spring,6
12.1,-73.993321,40.751912,1.0,22,0,6,summer,6
7.5,-74.00148,40.75158,1.0,12,5,3,spring,6
9.0,-73.976045,40.752312,1.0,10,6,12,winter,6
3.7,-73.985972,40.75928,1.0,6,4,3,spring,6
8.5,-74.005498,40.726172,2.0,5,6,4,spring,6
9.5,-73.98099300000001,40.758459,1.0,13,6,9,autumn,6
6.5,-73.960812,40.772262,1.0,7,0,11,autumn,6
5.7,-74.005495,40.738817,1.0,13,3,4,spring,6
6.1,-73.97678499999999,40.747349,1.0,21,4,6,summer,6
6.5,-73.971076,40.751263,1.0,7,1,10,autumn,6
4.5,-73.953342,40.76766,1.0,21,6,4,spring,6
10.5,-74.00008000000001,40.692197,1.0,15,3,6,summer,2
6.9,-73.985156,40.735908,1.0,7,1,7,summer,6
6.5,-73.98225,40.731947,2.0,1,4,9,autumn,6
4.5,-73.987352,40.733456,2.0,18,4,5,spring,6
8.0,-73.96800400000001,40.761502,1.0,19,0,5,spring,6
9.3,-73.986232,40.772173,1.0,4,1,2,winter,6
13.7,-74.00365,40.75325,1.0,15,2,10,autumn,6
3.7,-73.988261,40.774429,1.0,8,5,8,summer,6
6.5,-73.973386,40.755125,1.0,21,2,10,autumn,6
6.5,-73.975876,40.7449,1.0,11,3,7,summer,6
14.5,-73.949876,40.785492,1.0,23,6,5,spring,6
4.1,-74.005375,40.740752,1.0,14,5,11,autumn,6
2.5,-73.974473,40.755342,1.0,10,1,2,winter,6
8.1,-73.99133,40.749532,1.0,15,4,11,autumn,6
11.0,-73.9864501953125,40.76250076293945,1.0,19,0,3,spring,6
6.5,-73.96355438232422,40.76521682739258,1.0,13,1,4,spring,6
24.9,-74.01195,40.708792,1.0,19,1,8,summer,6
16.0,-73.99158,40.75015,5.0,9,5,8,summer,6
12.0,-74.01033000000001,40.71967,5.0,10,0,11,autumn,6
7.5,-73.95250701904298,40.77806854248047,1.0,12,3,4,spring,6
14.9,-73.975335,40.754975,5.0,11,2,7,summer,6
6.5,-73.982587,40.771163,3.0,21,0,9,autumn,6
4.9,-73.961505,40.79609,1.0,4,2,5,spring,6
11.7,-73.988665,40.704605,2.0,19,3,5,spring,2
6.5,-73.99077606201173,40.75603485107422,1.0,6,1,3,spring,6
8.1,-73.988962,40.72291,1.0,3,5,10,autumn,6
11.0,-74.009702,40.704704,2.0,12,6,12,winter,6
13.7,-73.952047,40.773107,1.0,8,1,3,spring,6
8.9,-73.98472,40.761632,5.0,10,2,1,winter,6
8.5,-74.002902,40.723452,1.0,8,2,6,summer,6
14.5,-73.988377,40.750877,1.0,11,5,5,spring,6
18.0,-73.967813,40.792886,1.0,19,5,8,summer,6
4.1,-73.963008,40.762472,2.0,20,6,3,spring,6
5.7,-73.98,40.742888,1.0,23,0,6,summer,6
5.0,-73.960233,40.770188,5.0,13,4,1,winter,6
5.7,-74.005009,40.741634000000005,4.0,14,5,1,winter,6
15.3,-73.972826,40.759018,1.0,14,2,1,winter,6
4.5,-73.99406,40.76148,1.0,18,0,1,winter,6
7.7,-73.9842,40.743097,6.0,19,2,5,spring,6
13.5,-73.984277,40.740195,1.0,17,0,7,summer,6
37.83,-73.872955,40.774192,5.0,15,4,2,winter,3
3.7,-73.96915,40.75293,1.0,18,1,10,autumn,6
12.5,-73.955155,40.768992,1.0,23,0,9,autumn,6
9.0,-74.007632,40.725917,1.0,10,2,4,spring,6
13.5,-73.95296,40.772505,1.0,12,2,3,spring,6
29.3,-73.863045,40.769026,1.0,11,6,8,summer,4
5.3,-73.973024,40.74454,1.0,2,5,10,autumn,6
9.7,-73.97194,40.79724,5.0,22,5,9,autumn,6
7.3,-73.980587,40.753915,2.0,19,0,4,spring,6
12.5,-73.994422,40.732041,2.0,11,6,12,winter,6
7.3,-73.987637,40.756143,1.0,9,1,2,winter,6
4.5,-74.003695,40.751577000000005,1.0,3,6,3,spring,6
6.1,-73.95684200000001,40.77459,1.0,11,3,7,summer,6
38.0,-73.98235321044923,40.77417755126953,6.0,18,4,6,summer,6
6.0,-73.992151,40.738012,1.0,10,3,3,spring,6
4.1,-73.966932,40.763969,1.0,18,5,7,summer,6
4.1,-73.971062,40.751327,1.0,12,2,1,winter,6
6.0,-73.988814,40.727286,1.0,1,5,7,summer,6
16.0,-73.971523,40.762348,1.0,23,1,11,autumn,6
4.1,-73.985472,40.744248,1.0,16,1,10,autumn,6
7.3,-73.981188,40.773672,5.0,14,1,2,winter,6
5.5,-74.00685,40.713617,6.0,14,1,8,summer,6
27.87,-73.976337,40.751805,1.0,10,6,9,autumn,6
8.9,-73.95618499999999,40.772397,5.0,20,0,9,autumn,6
7.3,-73.971335,40.757665,5.0,23,1,1,winter,6
7.7,-74.007308,40.743553000000006,1.0,13,5,11,autumn,6
9.5,-73.99255,40.725457,5.0,2,6,3,spring,6
19.7,-73.94523199999999,40.778715000000005,1.0,14,1,11,autumn,6
25.5,-73.984763,40.736883,5.0,23,3,3,spring,6
29.3,-73.988892,40.748506,1.0,13,2,5,spring,6
28.1,-73.863732,40.767623,1.0,20,3,11,autumn,4
13.0,-73.990195,40.757052,1.0,12,1,2,winter,6
4.9,-73.98659,40.73698,1.0,0,4,11,autumn,6
4.9,-73.982247,40.768327,1.0,15,0,10,autumn,6
4.1,-73.953198,40.785937,1.0,13,3,6,summer,6
6.5,-73.98018499999999,40.751152000000005,1.0,22,6,9,autumn,6
32.33,-73.87087199999999,40.773904,1.0,18,0,5,spring,3
11.5,-74.005002,40.718994,1.0,19,1,1,winter,6
4.9,-73.976093,40.751878000000005,1.0,17,4,12,winter,6
5.3,-73.984892,40.753795,1.0,17,4,1,winter,6
8.1,-73.98558,40.731603,2.0,21,1,4,spring,6
17.3,-74.00510600000001,40.741018,1.0,22,0,2,winter,6
6.0,-73.99658203125,40.72353363037109,1.0,23,3,3,spring,6
8.1,-73.96526,40.769352000000005,2.0,18,3,6,summer,6
11.3,-73.947975,40.776482,1.0,12,6,7,summer,6
14.0,-74.014514,40.716841,2.0,20,4,6,summer,6
4.5,-73.977562,40.764437,1.0,12,4,9,autumn,6
8.5,-73.9952,40.749698,1.0,18,1,1,winter,6
10.5,-74.0092,40.72951,1.0,21,2,5,spring,6
6.9,-73.993218,40.749679,2.0,12,6,6,summer,6
9.7,-73.967793,40.758958,1.0,23,1,8,summer,6
3.7,-73.99654699999999,40.753272,1.0,18,3,2,winter,6
5.0,-73.9769287109375,40.75314712524415,1.0,14,6,4,spring,6
4.5,-73.97950300000001,40.743958,3.0,16,3,7,summer,6
10.5,-73.96204300000001,40.779625,6.0,20,5,12,winter,6
8.5,-73.9955520629883,40.733436584472656,1.0,16,3,1,winter,6
6.5,-73.99118100000001,40.750076,1.0,14,3,9,autumn,6
8.0,-73.974849,40.755606,1.0,19,1,11,autumn,6
6.9,-73.995695,40.759127,1.0,18,6,8,summer,6
8.0,-73.99513244628906,40.72618103027344,1.0,22,3,4,spring,6
7.5,-73.979213,40.753053,1.0,14,2,2,winter,6
6.0,-73.985087,40.758924,1.0,16,1,1,winter,6
4.5,-73.965885,40.762393,1.0,6,2,7,summer,6
5.5,-73.99226379394531,40.76157379150391,1.0,22,1,4,spring,6
10.9,-73.940656,40.793168,1.0,1,1,9,autumn,6
12.0,-73.977287,40.754337,1.0,21,2,6,summer,6
9.0,-73.966797,40.762667,1.0,14,4,1,winter,6
6.1,-73.972303,40.75399,5.0,21,3,4,spring,6
4.9,-73.982218,40.778252,1.0,20,0,6,summer,6
7.3,-73.96793000000001,40.752785,1.0,13,1,5,spring,6
5.0,-73.963353,40.77193,2.0,19,0,5,spring,6
12.5,-74.002892,40.76043,1.0,7,1,5,spring,6
3.7,-74.00464699999999,40.724047,2.0,10,4,12,winter,6
6.1,-73.99683900000001,40.742099,1.0,6,3,9,autumn,6
2.9,-74.0002,40.73052,1.0,22,1,8,summer,6
13.0,-73.97925,40.766379,5.0,23,5,5,spring,6
7.0,-74.00633499999999,40.739622,1.0,11,0,4,spring,6
5.0,-73.98238,40.757082,1.0,8,3,9,autumn,6
10.5,-74.00412,40.716573,1.0,15,5,7,summer,6
9.3,-74.005564,40.74601,1.0,16,5,8,summer,6
18.0,-73.99731,40.721705,1.0,18,0,7,summer,6
6.1,-73.991242,40.723163,3.0,23,0,3,spring,6
31.3,-73.97168,40.754865,1.0,23,5,3,spring,6
10.0,-73.996443,40.723682,2.0,19,3,7,summer,6
7.7,-73.937158,40.748742,1.0,15,1,7,summer,1
5.7,-73.974221,40.76177,2.0,10,5,2,winter,6
5.3,-73.998187,40.735385,6.0,18,6,8,summer,6
8.9,-73.97453,40.790984,1.0,14,0,6,summer,6
12.5,-73.99108000000001,40.717345,2.0,17,3,3,spring,6
6.5,-73.95553588867188,40.7684440612793,1.0,6,5,2,winter,6
6.5,-74.008842,40.725989,4.0,1,5,10,autumn,6
3.3,-73.979812,40.7433,1.0,18,3,7,summer,6
12.1,-73.98637,40.754815,5.0,3,4,12,winter,6
8.1,-73.989834,40.729755,1.0,19,4,3,spring,6
13.5,-74.000105,40.720885,2.0,18,2,9,autumn,6
5.7,-74.004355,40.74208,2.0,20,6,7,summer,6
5.0,-73.958225,40.779052,1.0,21,4,2,winter,6
6.5,-73.95368957519531,40.77694320678711,2.0,0,6,5,spring,6
15.0,-73.975977,40.76012,5.0,9,4,10,autumn,6
9.5,-74.00550079345702,40.7382698059082,1.0,21,4,2,winter,6
8.1,-74.00151600000001,40.748258,1.0,9,0,7,summer,6
15.7,-73.97836,40.764039,1.0,23,3,5,spring,6
5.7,-73.950388,40.771533000000005,1.0,17,5,1,winter,6
5.0,-73.956942,40.777457,1.0,12,0,3,spring,6
3.7,-73.986586,40.740524,1.0,13,3,4,spring,6
8.0,-73.978572,40.785636,1.0,7,3,12,winter,6
20.1,-73.977875,40.72938,5.0,3,4,1,winter,6
22.1,-73.986722,40.669418,1.0,15,4,6,summer,2
9.7,-73.96993499999999,40.761725,1.0,15,1,6,summer,6
11.7,-73.987851,40.719323,1.0,2,5,12,winter,6
12.5,-73.942667,40.790238,1.0,23,3,7,summer,6
4.9,-73.95544,40.785615,1.0,12,5,3,spring,6
8.9,-73.982242,40.773041,1.0,23,0,6,summer,6
5.5,-73.989938,40.76729,1.0,22,3,4,spring,6
10.1,-73.981075,40.774142,1.0,11,1,2,winter,6
3.3,-73.96579799999999,40.762765,4.0,4,1,2,winter,6
7.0,-73.985652,40.747292,1.0,7,2,12,winter,6
19.7,-74.00138299999999,40.730958,1.0,4,2,6,summer,6
6.5,-73.991635,40.748975,1.0,13,4,7,summer,6
29.54,-73.90111541748048,40.76940155029297,1.0,7,6,5,spring,1
5.7,-73.98494000000001,40.765962,1.0,8,2,12,winter,6
25.0,-73.981665,40.775755,1.0,21,2,10,autumn,6
10.9,-73.993378,40.72431,1.0,18,0,5,spring,6
20.5,-73.953775,40.822257,1.0,17,2,3,spring,6
5.7,-73.952472,40.768512,1.0,7,4,6,summer,6
7.3,-73.978023,40.752312,1.0,14,1,2,winter,6
12.5,-73.995949,40.686932,1.0,7,4,4,spring,2
14.0,-73.97513580322266,40.756046295166016,1.0,19,5,2,winter,6
65.1,-73.981392,40.782872,1.0,12,3,11,autumn,6
10.0,-74.00205,40.735107,1.0,16,3,5,spring,6
6.0,-73.994298,40.751025,1.0,9,3,12,winter,6
6.1,-73.990837,40.745395,2.0,8,2,2,winter,6
13.0,-73.981822,40.778375,1.0,12,3,10,autumn,6
5.3,-74.00518199999999,40.74063,1.0,22,1,1,winter,6
10.0,-73.974577,40.744242,2.0,19,5,3,spring,6
32.1,-73.87303299999999,40.774107,2.0,11,1,2,winter,3
6.9,-73.797588,40.64492,1.0,6,0,1,winter,0
8.5,-73.995599,40.723379,1.0,14,5,11,autumn,6
4.5,-73.92519300000001,40.768503,1.0,13,2,5,spring,1
5.3,-73.987082,40.742916,1.0,11,1,7,summer,6
27.0,-73.997218,40.684237,1.0,6,2,8,summer,2
8.1,-73.975055,40.745818,1.0,13,5,2,winter,6
10.5,-73.987873,40.718623,4.0,5,3,6,summer,6
10.1,-73.957673,40.801403,1.0,9,5,5,spring,6
10.0,-73.97993199999999,40.743037,1.0,16,5,11,autumn,6
6.5,-73.989727,40.734217,1.0,20,6,8,summer,6
5.5,-73.963307,40.769269,1.0,13,0,7,summer,6
8.9,-73.97951,40.743979,1.0,10,2,8,summer,6
7.7,-73.976342,40.789694,1.0,10,3,8,summer,6
8.1,-73.9758,40.7514,1.0,13,4,10,autumn,6
13.7,-74.0073,40.7054,1.0,14,2,12,winter,6
5.5,-74.00867462158203,40.7142448425293,1.0,18,4,3,spring,6
8.1,-73.981228,40.781108,1.0,14,3,11,autumn,6
9.0,-74.00663,40.70881,1.0,20,4,8,summer,6
13.0,-73.946168,40.777378000000006,1.0,20,2,1,winter,6
9.7,-73.98326,40.749838,2.0,19,1,5,spring,6
10.5,-73.988762,40.750237,1.0,16,4,4,spring,6
8.5,-73.96713256835938,40.77232360839844,2.0,11,4,4,spring,6
13.0,-73.951267,40.774292,1.0,21,5,8,summer,6
25.5,-73.919366,40.759938,1.0,10,4,7,summer,1
4.0,-73.97994200000001,40.767349,1.0,17,0,1,winter,6
8.7,-73.957374,40.77034,1.0,16,1,3,spring,6
18.5,-73.98043,40.765173,2.0,19,4,12,winter,6
6.5,-73.985667,40.756045,1.0,21,3,6,summer,6
7.0,-73.976085,40.751755,1.0,18,2,7,summer,6
5.3,-73.986583,40.744890000000005,5.0,11,5,6,summer,6
10.0,-73.953383,40.788627000000005,5.0,8,0,10,autumn,6
12.0,-73.997315,40.72163,2.0,15,6,9,autumn,6
9.0,-73.97792,40.777015000000006,1.0,22,2,2,winter,6
8.0,-74.008398,40.720048,3.0,4,5,8,summer,6
8.5,-74.002517,40.718808,1.0,16,6,9,autumn,6
13.5,-74.00419699999999,40.752775,1.0,21,1,9,autumn,6
8.0,-73.950343,40.783722,1.0,8,6,1,winter,6
14.5,-74.01219300000001,40.707122,1.0,21,6,8,summer,6
6.0,-73.98483276367188,40.747779846191406,1.0,14,4,5,spring,6
27.0,-73.951212,40.775897,1.0,19,4,9,autumn,6
7.3,-73.988343,40.764215,5.0,20,2,4,spring,6
10.5,-73.93441700000001,40.762435,1.0,7,0,10,autumn,1
9.7,-73.986106,40.725926,1.0,22,3,8,summer,6
